,Sentence #,Word,POS,Tag
104,Sentence: 6,Антивирусные,ADJ,O
105,Sentence: 6,сторожа,NOUN,O
106,Sentence: 6,(,PUNCT,O
107,Sentence: 6,мониторы,NOUN,O
108,Sentence: 6,),PUNCT,O
109,Sentence: 6,–,PUNCT,O
110,Sentence: 6,постоянно,ADV,O
111,Sentence: 6,находятся,VERB,O
112,Sentence: 6,в,ADP,O
113,Sentence: 6,ОП,PROPN,O
114,Sentence: 6,и,CCONJ,O
115,Sentence: 6,обеспечивают,VERB,O
116,Sentence: 6,проверку,NOUN,O
117,Sentence: 6,файлов,NOUN,O
118,Sentence: 6,в,ADP,O
119,Sentence: 6,процессе,NOUN,O
120,Sentence: 6,их,PRON,O
121,Sentence: 6,загрузки,NOUN,O
122,Sentence: 6,в,ADP,O
123,Sentence: 6,ОП,PROPN,O
124,Sentence: 6,Полифаги,PROPN,O
125,Sentence: 6,–,PUNCT,O
126,Sentence: 6,самые,ADJ,O
127,Sentence: 6,универсальные,ADJ,O
128,Sentence: 6,и,CCONJ,O
129,Sentence: 6,эффективные,ADJ,O
130,Sentence: 6,антивирусные,ADJ,O
131,Sentence: 6,программы,NOUN,O
132,Sentence: 6,.,PUNCT,O
133,Sentence: 7,Проверяют,VERB,O
134,Sentence: 7,файлы,NOUN,O
135,Sentence: 7,",",PUNCT,O
136,Sentence: 7,загрузочные,NOUN,O
137,Sentence: 7,сектора,NOUN,O
138,Sentence: 7,дисков,NOUN,O
139,Sentence: 7,и,CCONJ,O
140,Sentence: 7,ОП,PROPN,O
141,Sentence: 7,на,ADP,O
142,Sentence: 7,поиск,NOUN,O
143,Sentence: 7,новых,ADJ,O
144,Sentence: 7,и,CCONJ,O
145,Sentence: 7,неизвестных,ADJ,O
146,Sentence: 7,вирусов,NOUN,O
147,Sentence: 7,.,PUNCT,O
148,Sentence: 8,Занимают,VERB,O
149,Sentence: 8,много,NUM,O
150,Sentence: 8,места,NOUN,O
151,Sentence: 8,",",PUNCT,O
152,Sentence: 8,работают,VERB,O
153,Sentence: 8,не,PART,O
154,Sentence: 8,быстро,ADV,O
155,Sentence: 8,Ревизоры,PROPN,O
156,Sentence: 8,–,PUNCT,O
157,Sentence: 8,проверяют,VERB,O
158,Sentence: 8,изменение,NOUN,O
159,Sentence: 8,длины,NOUN,O
160,Sentence: 8,файла,NOUN,O
161,Sentence: 8,.,PUNCT,O
162,Sentence: 9,Не,PART,O
163,Sentence: 9,могут,VERB,O
164,Sentence: 9,обнаружить,VERB,O
165,Sentence: 9,вирус,NOUN,O
166,Sentence: 9,в,ADP,O
167,Sentence: 9,новых,ADJ,O
168,Sentence: 9,файлах,NOUN,O
169,Sentence: 9,(,PUNCT,O
170,Sentence: 9,на,ADP,O
171,Sentence: 9,дискетах,NOUN,O
172,Sentence: 9,",",PUNCT,O
173,Sentence: 9,при,ADP,O
174,Sentence: 9,распаковке,NOUN,O
175,Sentence: 9,),PUNCT,O
176,Sentence: 9,",",PUNCT,O
177,Sentence: 9,т,PRON,O
178,Sentence: 9,.,PUNCT,O
179,Sentence: 9,к,ADP,O
180,Sentence: 9,.,PUNCT,O
181,Sentence: 9,в,ADP,O
182,Sentence: 9,базе,NOUN,O
183,Sentence: 9,данных,NOUN,O
184,Sentence: 9,нет,VERB,O
185,Sentence: 9,сведений,NOUN,O
186,Sentence: 9,о,ADP,O
187,Sentence: 9,этих,DET,O
188,Sentence: 9,файлах,NOUN,O
189,Sentence: 9,Блокировщики,PROPN,O
190,Sentence: 9,–,PUNCT,O
191,Sentence: 9,способны,ADJ,O
192,Sentence: 9,обнаружить,VERB,O
193,Sentence: 9,и,CCONJ,O
194,Sentence: 9,остановить,VERB,O
195,Sentence: 9,вирус,NOUN,O
196,Sentence: 9,на,ADP,O
197,Sentence: 9,самой,ADJ,O
198,Sentence: 9,ранней,ADJ,O
199,Sentence: 9,стадии,NOUN,O
200,Sentence: 9,его,PRON,O
201,Sentence: 9,развития,NOUN,O
202,Sentence: 9,(,PUNCT,O
203,Sentence: 9,при,ADP,O
204,Sentence: 9,записи,NOUN,O
205,Sentence: 9,в,ADP,O
206,Sentence: 9,загрузочные,ADJ,O
207,Sentence: 9,сектора,NOUN,O
208,Sentence: 9,дисков,NOUN,O
209,Sentence: 9,),PUNCT,O
210,Sentence: 9,.,PUNCT,O
211,Sentence: 10,Антивирусные,ADJ,O
212,Sentence: 10,блокировщики,NOUN,O
213,Sentence: 10,могут,VERB,O
214,Sentence: 10,входить,VERB,O
215,Sentence: 10,в,ADP,O
216,Sentence: 10,BIOS,PROPN,O
217,Sentence: 10,Setup,X,O
218,Sentence: 10,Антивирус,X,O
219,Sentence: 10,Касперского,PROPN,O
220,Sentence: 10,Антивирус,PROPN,O
221,Sentence: 10,Касперского,PROPN,O
222,Sentence: 10,давно,ADV,O
223,Sentence: 10,завоевал,VERB,O
224,Sentence: 10,популярность,NOUN,O
225,Sentence: 10,у,ADP,O
226,Sentence: 10,миллионов,NOUN,O
227,Sentence: 10,пользователей,NOUN,O
228,Sentence: 10,благодаря,ADP,O
229,Sentence: 10,своей,DET,O
230,Sentence: 10,эффективности,NOUN,O
231,Sentence: 10,и,CCONJ,O
232,Sentence: 10,быстроте,NOUN,O
233,Sentence: 10,реакции,NOUN,O
234,Sentence: 10,на,ADP,O
235,Sentence: 10,различные,ADJ,O
236,Sentence: 10,угрозы,NOUN,O
237,Sentence: 10,.,PUNCT,O
238,Sentence: 11,Несмотря,ADV,O
239,Sentence: 11,на,ADP,O
240,Sentence: 11,все,DET,O
241,Sentence: 11,свои,DET,O
242,Sentence: 11,преимущества,NOUN,O
243,Sentence: 11,",",PUNCT,O
244,Sentence: 11,до,ADP,O
245,Sentence: 11,сих,DET,O
246,Sentence: 11,пор,NOUN,O
247,Sentence: 11,многие,NOUN,O
248,Sentence: 11,не,PART,O
249,Sentence: 11,знающие,VERB,O
250,Sentence: 11,товарищи,NOUN,O
251,Sentence: 11,критикуют,VERB,O
252,Sentence: 11,его,PRON,O
253,Sentence: 11,за,ADP,O
254,Sentence: 11,то,PRON,O
255,Sentence: 11,",",PUNCT,O
256,Sentence: 11,что,SCONJ,O
257,Sentence: 11,он,PRON,O
258,Sentence: 11,якобы,ADV,O
259,Sentence: 11,очень,ADV,O
260,Sentence: 11,сильно,ADV,O
261,Sentence: 11,нагружает,VERB,O
262,Sentence: 11,систему,NOUN,O
263,Sentence: 11,.,PUNCT,O
264,Sentence: 12,Так,ADV,O
265,Sentence: 12,было,AUX,O
266,Sentence: 12,в,ADP,O
267,Sentence: 12,недалёких,NOUN,O
268,Sentence: 12,2003-2004,ADJ,O
269,Sentence: 12,годах,NOUN,O
270,Sentence: 12,",",PUNCT,O
271,Sentence: 12,тогда,ADV,O
272,Sentence: 12,многие,ADJ,O
273,Sentence: 12,антивирусные,ADJ,O
274,Sentence: 12,продукты,NOUN,O
275,Sentence: 12,не,PART,O
276,Sentence: 12,особо,ADV,O
277,Sentence: 12,выделялись,VERB,O
278,Sentence: 12,«,PUNCT,O
279,Sentence: 12,лёгкостью,NOUN,O
280,Sentence: 12,»,PUNCT,O
281,Sentence: 12,.,PUNCT,O
282,Sentence: 13,Теперь,ADV,O
283,Sentence: 13,совсем,ADV,O
284,Sentence: 13,другие,ADJ,O
285,Sentence: 13,времена,NOUN,O
286,Sentence: 13,и,CCONJ,O
287,Sentence: 13,одним,NUM,O
288,Sentence: 13,из,ADP,O
289,Sentence: 13,главных,ADJ,O
290,Sentence: 13,требований,NOUN,O
291,Sentence: 13,к,ADP,O
292,Sentence: 13,современным,ADJ,O
293,Sentence: 13,антивирусам,NOUN,O
294,Sentence: 13,является,VERB,O
295,Sentence: 13,небольшое,ADJ,O
296,Sentence: 13,потребление,NOUN,O
297,Sentence: 13,ресурсов,NOUN,O
298,Sentence: 13,компьютера,NOUN,O
299,Sentence: 13,",",PUNCT,O
300,Sentence: 13,хотя,SCONJ,O
301,Sentence: 13,стоит,VERB,O
302,Sentence: 13,заметить,VERB,O
303,Sentence: 13,",",PUNCT,O
304,Sentence: 13,что,SCONJ,O
305,Sentence: 13,если,SCONJ,O
306,Sentence: 13,дать,VERB,O
307,Sentence: 13,команду,NOUN,O
308,Sentence: 13,на,ADP,O
309,Sentence: 13,полное,ADJ,O
310,Sentence: 13,и,CCONJ,O
311,Sentence: 13,глубокое,ADJ,O
312,Sentence: 13,сканирование,NOUN,O
313,Sentence: 13,",",PUNCT,O
314,Sentence: 13,то,SCONJ,O
315,Sentence: 13,для,ADP,O
316,Sentence: 13,этого,PRON,O
317,Sentence: 13,будет,AUX,O
318,Sentence: 13,задействованы,VERB,O
319,Sentence: 13,все,DET,O
320,Sentence: 13,средства,NOUN,O
321,Sentence: 13,",",PUNCT,O
322,Sentence: 13,зато,CCONJ,O
323,Sentence: 13,в,ADP,O
324,Sentence: 13,других,ADJ,O
325,Sentence: 13,случаях,NOUN,O
326,Sentence: 13,система,NOUN,O
327,Sentence: 13,остаётся,VERB,O
328,Sentence: 13,почти,ADV,O
329,Sentence: 13,незатронутой,ADJ,O
330,Sentence: 13,.,PUNCT,O
331,Sentence: 14,Последними,ADJ,O
332,Sentence: 14,версиями,NOUN,O
333,Sentence: 14,являются,VERB,O
334,Sentence: 14,антивирус,NOUN,O
335,Sentence: 14,Касперского,PROPN,O
336,Sentence: 14,2010,NUM,O
337,Sentence: 14,",",PUNCT,O
338,Sentence: 14,комплексная,ADJ,O
339,Sentence: 14,защита,NOUN,O
340,Sentence: 14,Kaspersky,X,O
341,Sentence: 14,Internet,X,O
342,Sentence: 14,Security,X,O
343,Sentence: 14,2010,NUM,O
344,Sentence: 14,и,CCONJ,O
345,Sentence: 14,Kaspersky,X,O
346,Sentence: 14,CRYSTAL,X,O
347,Sentence: 14,.,PUNCT,O
348,Sentence: 15,Антивирус,NOUN,O
349,Sentence: 15,Касперского,PROPN,O
350,Sentence: 15,2010,NUM,O
351,Sentence: 15,обладает,VERB,O
352,Sentence: 15,всеми,DET,O
353,Sentence: 15,основными,ADJ,O
354,Sentence: 15,функциями,NOUN,O
355,Sentence: 15,защиты,NOUN,O
356,Sentence: 15,",",PUNCT,O
357,Sentence: 15,вот,PART,O
358,Sentence: 15,некоторые,DET,O
359,Sentence: 15,из,ADP,O
360,Sentence: 15,них,PRON,O
361,Sentence: 15,:,PUNCT,O
362,Sentence: 15,классический,ADJ,O
363,Sentence: 15,антивирус,NOUN,O
364,Sentence: 15,",",PUNCT,O
365,Sentence: 15,антишпионский,ADJ,O
366,Sentence: 15,модуль,NOUN,O
367,Sentence: 15,",",PUNCT,O
368,Sentence: 15,онлайн,ADV,O
369,Sentence: 15,сканер,NOUN,O
370,Sentence: 15,и,CCONJ,O
371,Sentence: 15,веб-антивирус,NOUN,O
372,Sentence: 15,",",PUNCT,O
373,Sentence: 15,защищающий,VERB,O
374,Sentence: 15,в,ADP,O
375,Sentence: 15,режиме,NOUN,O
376,Sentence: 15,реального,ADJ,O
377,Sentence: 15,времени,NOUN,O
378,Sentence: 15,при,ADP,O
379,Sentence: 15,просмотре,NOUN,O
380,Sentence: 15,Интернет,PROPN,O
381,Sentence: 15,страниц,NOUN,O
382,Sentence: 15,.,PUNCT,O
383,Sentence: 16,Имеется,VERB,O
384,Sentence: 16,новая,ADJ,O
385,Sentence: 16,функция,NOUN,O
386,Sentence: 16,–,PUNCT,O
387,Sentence: 16,виртуальная,ADJ,O
388,Sentence: 16,клавиатура,NOUN,O
389,Sentence: 16,",",PUNCT,O
390,Sentence: 16,позволяющая,VERB,O
391,Sentence: 16,безопасно,ADV,O
392,Sentence: 16,вводить,VERB,O
393,Sentence: 16,данные,NOUN,O
394,Sentence: 16,и,CCONJ,O
395,Sentence: 16,не,PART,O
396,Sentence: 16,бояться,VERB,O
397,Sentence: 16,программ,NOUN,O
398,Sentence: 16,",",PUNCT,O
399,Sentence: 16,крадущих,ADJ,O
400,Sentence: 16,логины,NOUN,O
401,Sentence: 16,и,CCONJ,O
402,Sentence: 16,пароли,NOUN,O
403,Sentence: 16,.,PUNCT,O
404,Sentence: 17,В,ADP,O
405,Sentence: 17,Kaspersky,X,O
406,Sentence: 17,Internet,X,O
407,Sentence: 17,Security,X,O
408,Sentence: 17,2010,NUM,O
409,Sentence: 17,присутствуют,VERB,O
410,Sentence: 17,те,DET,O
411,Sentence: 17,же,PART,O
412,Sentence: 17,функции,NOUN,O
413,Sentence: 17,",",PUNCT,O
414,Sentence: 17,плюс,ADP,O
415,Sentence: 17,есть,VERB,O
416,Sentence: 17,наличие,NOUN,O
417,Sentence: 17,сетевого,ADJ,O
418,Sentence: 17,экрана,NOUN,O
419,Sentence: 17,",",PUNCT,O
420,Sentence: 17,защищающего,VERB,O
421,Sentence: 17,от,ADP,O
422,Sentence: 17,внешних,ADJ,O
423,Sentence: 17,вторжений,NOUN,O
424,Sentence: 17,из,ADP,O
425,Sentence: 17,Интернета,PROPN,O
426,Sentence: 17,.,PUNCT,O
427,Sentence: 18,Kaspersky,X,O
428,Sentence: 18,CRYSTAL,X,O
429,Sentence: 18,в,ADP,O
430,Sentence: 18,отличии,NOUN,O
431,Sentence: 18,от,ADP,O
432,Sentence: 18,Kaspersky,X,O
433,Sentence: 18,Internet,X,O
434,Sentence: 18,Security,X,O
435,Sentence: 18,2010,NUM,O
436,Sentence: 18,оснащён,VERB,O
437,Sentence: 18,ещё,ADV,O
438,Sentence: 18,и,PART,O
439,Sentence: 18,функцией,NOUN,O
440,Sentence: 18,резервного,ADJ,O
441,Sentence: 18,копирования,NOUN,O
442,Sentence: 18,и,CCONJ,O
443,Sentence: 18,восстановления,NOUN,O
444,Sentence: 18,данных,NOUN,O
445,Sentence: 18,.,PUNCT,O
446,Sentence: 19,Также,ADV,O
447,Sentence: 19,в,ADP,O
448,Sentence: 19,продуктах,NOUN,O
449,Sentence: 19,лаборатории,NOUN,O
450,Sentence: 19,Касперского,PROPN,O
451,Sentence: 19,присутствует,VERB,O
452,Sentence: 19,функция,NOUN,O
453,Sentence: 19,Родительского,ADJ,O
454,Sentence: 19,контроля,NOUN,O
455,Sentence: 19,",",PUNCT,O
456,Sentence: 19,ограждающая,VERB,O
457,Sentence: 19,детей,NOUN,O
458,Sentence: 19,от,ADP,O
459,Sentence: 19,посещения,NOUN,O
460,Sentence: 19,нежелательных,ADJ,O
461,Sentence: 19,Интернет,PROPN,O
462,Sentence: 19,сайтов,NOUN,O
463,Sentence: 19,.,PUNCT,O
464,Sentence: 20,Учитывая,VERB,O
465,Sentence: 20,наличие,NOUN,O
466,Sentence: 20,мощной,ADJ,O
467,Sentence: 20,защиты,NOUN,O
468,Sentence: 20,в,ADP,O
469,Sentence: 20,данном,ADJ,O
470,Sentence: 20,продукте,NOUN,O
471,Sentence: 20,",",PUNCT,O
472,Sentence: 20,не,PART,O
473,Sentence: 20,стоит,VERB,O
474,Sentence: 20,удивляться,VERB,O
475,Sentence: 20,его,DET,O
476,Sentence: 20,цене,NOUN,O
477,Sentence: 20,.,PUNCT,O
478,Sentence: 21,К,ADP,O
479,Sentence: 21,примеру,NOUN,O
480,Sentence: 21,",",PUNCT,O
481,Sentence: 21,лицензия,NOUN,O
482,Sentence: 21,Kaspersky,X,O
483,Sentence: 21,CRYSTAL,X,O
484,Sentence: 21,для,ADP,O
485,Sentence: 21,2-х,NUM,O
486,Sentence: 21,компьютеров,NOUN,O
487,Sentence: 21,стоит,VERB,O
488,Sentence: 21,около,ADP,O
489,Sentence: 21,88,NUM,O
490,Sentence: 21,у,NOUN,O
491,Sentence: 21,.,PUNCT,O
492,Sentence: 21,е,VERB,O
493,Sentence: 21,.,PUNCT,O
494,Sentence: 21,",",PUNCT,O
495,Sentence: 21,а,CCONJ,O
496,Sentence: 21,остальные,ADJ,O
497,Sentence: 21,версии,NOUN,O
498,Sentence: 21,",",PUNCT,O
499,Sentence: 21,ввиду,ADP,O
500,Sentence: 21,отсутствия,NOUN,O
501,Sentence: 21,некоторых,DET,O
502,Sentence: 21,функций,NOUN,O
503,Sentence: 21,",",PUNCT,O
504,Sentence: 21,стоят,VERB,O
505,Sentence: 21,немного,ADV,O
506,Sentence: 21,дешевле,ADV,O
507,Sentence: 21,.,PUNCT,O
508,Sentence: 22,Прежде,ADV,O
509,Sentence: 22,чем,SCONJ,O
510,Sentence: 22,приобретать,VERB,O
511,Sentence: 22,какую-либо,DET,O
512,Sentence: 22,версию,NOUN,O
513,Sentence: 22,",",PUNCT,O
514,Sentence: 22,лучше,ADJ,O
515,Sentence: 22,скачать,VERB,O
516,Sentence: 22,установочный,ADJ,O
517,Sentence: 22,дистрибутив,NOUN,O
518,Sentence: 22,с,ADP,O
519,Sentence: 22,официального,ADJ,O
520,Sentence: 22,сайта,NOUN,O
521,Sentence: 22,и,CCONJ,O
522,Sentence: 22,установить,VERB,O
523,Sentence: 22,пробную,ADJ,O
524,Sentence: 22,версию,NOUN,O
525,Sentence: 22,продукта,NOUN,O
526,Sentence: 22,",",PUNCT,O
527,Sentence: 22,которая,PRON,O
528,Sentence: 22,будет,AUX,O
529,Sentence: 22,доступна,ADJ,O
530,Sentence: 22,30,NUM,O
531,Sentence: 22,дней,NOUN,O
532,Sentence: 22,.,PUNCT,O
533,Sentence: 23,Dr,X,O
534,Sentence: 23,.,PUNCT,O
535,Sentence: 23,Web,X,O
536,Sentence: 23,Теперь,ADV,O
537,Sentence: 23,рассмотрим,VERB,O
538,Sentence: 23,Dr,X,O
539,Sentence: 23,.,PUNCT,O
540,Sentence: 23,Web,X,O
541,Sentence: 23,–,PUNCT,O
542,Sentence: 23,ещё,ADV,O
543,Sentence: 23,один,NUM,O
544,Sentence: 23,антивирус,NOUN,O
545,Sentence: 23,российского,ADJ,O
546,Sentence: 23,производства,NOUN,O
547,Sentence: 23,",",PUNCT,O
548,Sentence: 23,кстати,ADV,O
549,Sentence: 23,",",PUNCT,O
550,Sentence: 23,сертифицированный,NOUN,O
551,Sentence: 23,Министерством,PROPN,O
552,Sentence: 23,обороны,NOUN,O
553,Sentence: 23,Российской,ADJ,O
554,Sentence: 23,Федерации,PROPN,O
555,Sentence: 23,.,PUNCT,O
556,Sentence: 24,Если,SCONJ,O
557,Sentence: 24,говорить,VERB,O
558,Sentence: 24,о,ADP,O
559,Sentence: 24,функциях,NOUN,O
560,Sentence: 24,защиты,NOUN,O
561,Sentence: 24,",",PUNCT,O
562,Sentence: 24,то,SCONJ,O
563,Sentence: 24,они,PRON,O
564,Sentence: 24,во,ADP,O
565,Sentence: 24,многом,NOUN,O
566,Sentence: 24,схожи,ADJ,O
567,Sentence: 24,с,ADP,O
568,Sentence: 24,антивирусом,NOUN,O
569,Sentence: 24,Касперского,PROPN,O
570,Sentence: 24,",",PUNCT,O
571,Sentence: 24,да,CCONJ,O
572,Sentence: 24,и,CCONJ,O
573,Sentence: 24,с,ADP,O
574,Sentence: 24,функциями,NOUN,O
575,Sentence: 24,многих,NUM,O
576,Sentence: 24,других,ADJ,O
577,Sentence: 24,популярных,ADJ,O
578,Sentence: 24,продуктов,NOUN,O
579,Sentence: 24,",",PUNCT,O
580,Sentence: 24,таких,DET,O
581,Sentence: 24,как,SCONJ,O
582,Sentence: 24,Nod,PROPN,O
583,Sentence: 24,32,NUM,O
584,Sentence: 24,",",PUNCT,O
585,Sentence: 24,Norton,PROPN,O
586,Sentence: 24,",",PUNCT,O
587,Sentence: 24,Panda,PROPN,O
588,Sentence: 24,",",PUNCT,O
589,Sentence: 24,но,CCONJ,O
590,Sentence: 24,только,PART,O
591,Sentence: 24,реализованные,VERB,O
592,Sentence: 24,под,ADP,O
593,Sentence: 24,другой,ADJ,O
594,Sentence: 24,графической,ADJ,O
595,Sentence: 24,оболочкой,NOUN,O
596,Sentence: 24,.,PUNCT,O
597,Sentence: 25,Помимо,ADP,O
598,Sentence: 25,модулей,NOUN,O
599,Sentence: 25,антивируса,NOUN,O
600,Sentence: 25,",",PUNCT,O
601,Sentence: 25,антишпиона,NOUN,O
602,Sentence: 25,",",PUNCT,O
603,Sentence: 25,антируткита,NOUN,O
604,Sentence: 25,",",PUNCT,O
605,Sentence: 25,антиспама,NOUN,O
606,Sentence: 25,",",PUNCT,O
607,Sentence: 25,веб-антивируса,NOUN,O
608,Sentence: 25,и,CCONJ,O
609,Sentence: 25,брандмауэра,NOUN,O
610,Sentence: 25,",",PUNCT,O
611,Sentence: 25,имеющихся,VERB,O
612,Sentence: 25,во,ADP,O
613,Sentence: 25,всех,DET,O
614,Sentence: 25,продуктах,NOUN,O
615,Sentence: 25,Dr,PROPN,O
616,Sentence: 25,.,PUNCT,O
617,Sentence: 25,Web,X,O
618,Sentence: 25,",",PUNCT,O
619,Sentence: 25,Dr,X,O
620,Sentence: 25,.,PUNCT,O
621,Sentence: 25,Web,X,O
622,Sentence: 25,Бастион,X,O
623,Sentence: 25,Pro,X,O
624,Sentence: 25,предлагает,VERB,O
625,Sentence: 25,функцию,NOUN,O
626,Sentence: 25,Криптограф,PROPN,O
627,Sentence: 25,",",PUNCT,O
628,Sentence: 25,предназначенную,VERB,O
629,Sentence: 25,для,ADP,O
630,Sentence: 25,шифрования,NOUN,O
631,Sentence: 25,информации,NOUN,O
632,Sentence: 25,в,ADP,O
633,Sentence: 25,специальных,ADJ,O
634,Sentence: 25,файловых,ADJ,O
635,Sentence: 25,контейнерах,NOUN,O
636,Sentence: 25,.,PUNCT,O
637,Sentence: 26,Также,ADV,O
638,Sentence: 26,как,SCONJ,O
639,Sentence: 26,и,PART,O
640,Sentence: 26,в,ADP,O
641,Sentence: 26,«,PUNCT,O
642,Sentence: 26,Касперском,PROPN,O
643,Sentence: 26,»,PUNCT,O
644,Sentence: 26,",",PUNCT,O
645,Sentence: 26,есть,VERB,O
646,Sentence: 26,возможность,NOUN,O
647,Sentence: 26,активировать,VERB,O
648,Sentence: 26,пробную,ADJ,O
649,Sentence: 26,версию,NOUN,O
650,Sentence: 26,на,ADP,O
651,Sentence: 26,30,NUM,O
652,Sentence: 26,дней,NOUN,O
653,Sentence: 26,",",PUNCT,O
654,Sentence: 26,но,CCONJ,O
655,Sentence: 26,с,ADP,O
656,Sentence: 26,той,DET,O
657,Sentence: 26,лишь,PART,O
658,Sentence: 26,разницей,NOUN,O
659,Sentence: 26,",",PUNCT,O
660,Sentence: 26,что,SCONJ,O
661,Sentence: 26,эту,DET,O
662,Sentence: 26,процедуру,NOUN,O
663,Sentence: 26,можно,ADV,O
664,Sentence: 26,повторять,VERB,O
665,Sentence: 26,один,NUM,O
666,Sentence: 26,раз,NOUN,O
667,Sentence: 26,в,ADP,O
668,Sentence: 26,четыре,NUM,O
669,Sentence: 26,месяца,NOUN,O
670,Sentence: 26,.,PUNCT,O
671,Sentence: 27,Бесплатная,ADJ,O
672,Sentence: 27,для,ADP,O
673,Sentence: 27,домашнего,ADJ,O
674,Sentence: 27,использования,NOUN,O
675,Sentence: 27,утилита,NOUN,O
676,Sentence: 27,Dr,X,O
677,Sentence: 27,.,PUNCT,O
678,Sentence: 27,Web,X,O
679,Sentence: 27,CureIt,X,O
680,Sentence: 27,!,PUNCT,O
681,Sentence: 27,не,PART,O
682,Sentence: 27,защищает,VERB,O
683,Sentence: 27,ПК,PROPN,O
684,Sentence: 27,в,ADP,O
685,Sentence: 27,реальном,ADJ,O
686,Sentence: 27,времени,NOUN,O
687,Sentence: 27,",",PUNCT,O
688,Sentence: 27,зато,CCONJ,O
689,Sentence: 27,позволяет,VERB,O
690,Sentence: 27,без,ADP,O
