,Sentence #,Word,POS,Tag
400,Sentence: 21,это,PART,O
401,Sentence: 21,не,PART,O
402,Sentence: 21,только,PART,O
403,Sentence: 21,множество,NOUN,O
404,Sentence: 21,датчиков,NOUN,O
405,Sentence: 21,и,CCONJ,O
406,Sentence: 21,девайсов,NOUN,O
407,Sentence: 21,",",PUNCT,O
408,Sentence: 21,объединенных,VERB,O
409,Sentence: 21,между,ADP,O
410,Sentence: 21,собой,PRON,O
411,Sentence: 21,проводными,ADJ,O
412,Sentence: 21,и,CCONJ,O
413,Sentence: 21,беспроводными,ADJ,O
414,Sentence: 21,сетями,NOUN,O
415,Sentence: 21,.,PUNCT,O
416,Sentence: 22,В,ADP,O
417,Sentence: 22,данный,ADJ,O
418,Sentence: 22,момент,NOUN,O
419,Sentence: 22,это,PRON,O
420,Sentence: 22,тесная,ADJ,O
421,Sentence: 22,интеграция,NOUN,O
422,Sentence: 22,реального,ADJ,O
423,Sentence: 22,и,CCONJ,O
424,Sentence: 22,виртуального,ADJ,O
425,Sentence: 22,миров,NOUN,O
426,Sentence: 22,",",PUNCT,O
427,Sentence: 22,где,ADV,O
428,Sentence: 22,осуществляется,VERB,O
429,Sentence: 22,«,PUNCT,O
430,Sentence: 22,общение,NOUN,O
431,Sentence: 22,»,PUNCT,O
432,Sentence: 22,между,ADP,O
433,Sentence: 22,устройствами,NOUN,O
434,Sentence: 22,и,CCONJ,O
435,Sentence: 22,людьми,NOUN,O
436,Sentence: 22,.,PUNCT,O
437,Sentence: 23,Кратко,ADV,O
438,Sentence: 23,IoT,PROPN,O
439,Sentence: 23,–,PUNCT,O
440,Sentence: 23,технологию,NOUN,O
441,Sentence: 23,можно,ADV,O
442,Sentence: 23,объяснить,VERB,O
443,Sentence: 23,так,ADV,O
444,Sentence: 23,:,PUNCT,O
445,Sentence: 23,это,PRON,O
446,Sentence: 23,взаимодействие,NOUN,O
447,Sentence: 23,девайсов,NOUN,O
448,Sentence: 23,по,ADP,O
449,Sentence: 23,схеме,NOUN,O
450,Sentence: 23,«,PUNCT,O
451,Sentence: 23,машина-машина,NOUN,O
452,Sentence: 23,»,PUNCT,O
453,Sentence: 23,с,ADP,O
454,Sentence: 23,минимальным,ADJ,O
455,Sentence: 23,участием,NOUN,O
456,Sentence: 23,человека,NOUN,O
457,Sentence: 23,в,ADP,O
458,Sentence: 23,процессе,NOUN,O
459,Sentence: 23,.,PUNCT,O
460,Sentence: 24,Главная,ADJ,O
461,Sentence: 24,особенность,NOUN,O
462,Sentence: 24,«,PUNCT,O
463,Sentence: 24,Интернета,NOUN,O
464,Sentence: 24,вещей,NOUN,O
465,Sentence: 24,»,PUNCT,O
466,Sentence: 24,Особенность,NOUN,O
467,Sentence: 24,«,PUNCT,O
468,Sentence: 24,Интернет,NOUN,O
469,Sentence: 24,вещей,NOUN,O
470,Sentence: 24,»,PUNCT,O
471,Sentence: 24,состоит,VERB,O
472,Sentence: 24,в,ADP,O
473,Sentence: 24,том,PRON,O
474,Sentence: 24,",",PUNCT,O
475,Sentence: 24,что,SCONJ,O
476,Sentence: 24,она,PRON,O
477,Sentence: 24,упрощает,VERB,O
478,Sentence: 24,жизнь,NOUN,O
479,Sentence: 24,человека,NOUN,O
480,Sentence: 24,посредством,ADP,O
481,Sentence: 24,контроля,NOUN,O
482,Sentence: 24,окружающей,VERB,O
483,Sentence: 24,среды,NOUN,O
484,Sentence: 24,через,ADP,O
485,Sentence: 24,цифровые,ADJ,O
486,Sentence: 24,средства,NOUN,O
487,Sentence: 24,.,PUNCT,O
488,Sentence: 25,Технология,NOUN,O
489,Sentence: 25,представляет,VERB,O
490,Sentence: 25,собой,PRON,O
491,Sentence: 25,концепцию,NOUN,O
492,Sentence: 25,пространства,NOUN,O
493,Sentence: 25,",",PUNCT,O
494,Sentence: 25,в,ADP,O
495,Sentence: 25,котором,PRON,O
496,Sentence: 25,девайсы,NOUN,O
497,Sentence: 25,совмещены,VERB,O
498,Sentence: 25,между,ADP,O
499,Sentence: 25,собой,PRON,O
500,Sentence: 25,и,PART,O
501,Sentence: 25,не,PART,O
502,Sentence: 25,требуют,VERB,O
503,Sentence: 25,вмешательства,NOUN,O
504,Sentence: 25,человека,NOUN,O
505,Sentence: 25,в,ADP,O
506,Sentence: 25,работу,NOUN,O
507,Sentence: 25,устройств,NOUN,O
508,Sentence: 25,.,PUNCT,O
509,Sentence: 26,Применение,NOUN,O
510,Sentence: 26,IoT-технологии,PROPN,O
511,Sentence: 26,в,ADP,O
512,Sentence: 26,разных,ADJ,O
513,Sentence: 26,секторах,NOUN,O
514,Sentence: 26,Общественный,ADJ,O
515,Sentence: 26,сектор,NOUN,O
516,Sentence: 26,или,CCONJ,O
517,Sentence: 26,устройство,NOUN,O
518,Sentence: 26,города,NOUN,O
519,Sentence: 26,Общественный,ADJ,O
520,Sentence: 26,транспорт,NOUN,O
521,Sentence: 26,в,ADP,O
522,Sentence: 26,городе,NOUN,O
523,Sentence: 26,подключен,VERB,O
524,Sentence: 26,к,ADP,O
525,Sentence: 26,датчикам,NOUN,O
526,Sentence: 26,перемещения,NOUN,O
527,Sentence: 26,",",PUNCT,O
528,Sentence: 26,человек,NOUN,O
529,Sentence: 26,может,VERB,O
530,Sentence: 26,отследить,VERB,O
531,Sentence: 26,время,NOUN,O
532,Sentence: 26,прибытия,NOUN,O
533,Sentence: 26,конкретного,ADJ,O
534,Sentence: 26,транспортного,ADJ,O
535,Sentence: 26,средства,NOUN,O
536,Sentence: 26,.,PUNCT,O
537,Sentence: 27,На,ADP,O
538,Sentence: 27,мусорных,ADJ,O
539,Sentence: 27,баках,NOUN,O
540,Sentence: 27,все,PART,O
541,Sentence: 27,чаще,ADV,O
542,Sentence: 27,устанавливаются,VERB,O
543,Sentence: 27,датчики,NOUN,O
544,Sentence: 27,наполнения,NOUN,O
545,Sentence: 27,",",PUNCT,O
546,Sentence: 27,это,PRON,O
547,Sentence: 27,позволяет,VERB,O
548,Sentence: 27,своевременно,ADV,O
549,Sentence: 27,увозить,VERB,O
550,Sentence: 27,мусор,NOUN,O
551,Sentence: 27,.,PUNCT,O
552,Sentence: 28,Устанавливается,VERB,O
553,Sentence: 28,контроль,NOUN,O
554,Sentence: 28,над,ADP,O
555,Sentence: 28,уровнем,NOUN,O
556,Sentence: 28,воды,NOUN,O
557,Sentence: 28,в,ADP,O
558,Sentence: 28,водоемах,NOUN,O
559,Sentence: 28,без,ADP,O
560,Sentence: 28,участия,NOUN,O
561,Sentence: 28,человека,NOUN,O
562,Sentence: 28,.,PUNCT,O
563,Sentence: 29,Датчики,NOUN,O
564,Sentence: 29,шума,NOUN,O
565,Sentence: 29,и,CCONJ,O
566,Sentence: 29,загрязнения,NOUN,O
567,Sentence: 29,делают,VERB,O
568,Sentence: 29,город,NOUN,O
569,Sentence: 29,безопаснее,ADJ,O
570,Sentence: 29,.,PUNCT,O
571,Sentence: 30,Аграрный,ADJ,O
572,Sentence: 30,сектор,NOUN,O
573,Sentence: 30,«,PUNCT,O
574,Sentence: 30,Интернет,NOUN,O
575,Sentence: 30,вещей,NOUN,O
576,Sentence: 30,»,PUNCT,O
577,Sentence: 30,позволили,VERB,O
578,Sentence: 30,агрономам,NOUN,O
579,Sentence: 30,избавиться,VERB,O
580,Sentence: 30,от,ADP,O
581,Sentence: 30,относительного,ADJ,O
582,Sentence: 30,состояния,NOUN,O
583,Sentence: 30,почв,NOUN,O
584,Sentence: 30,.,PUNCT,O
585,Sentence: 31,Установленная,VERB,O
586,Sentence: 31,IoT-технология,PROPN,O
587,Sentence: 31,в,ADP,O
588,Sentence: 31,виде,NOUN,O
589,Sentence: 31,датчиков,NOUN,O
590,Sentence: 31,фиксирует,VERB,O
591,Sentence: 31,различные,ADJ,O
592,Sentence: 31,показатели,NOUN,O
593,Sentence: 31,состояния,NOUN,O
594,Sentence: 31,почвы,NOUN,O
595,Sentence: 31,:,PUNCT,O
596,Sentence: 31,влага,NOUN,O
597,Sentence: 31,",",PUNCT,O
598,Sentence: 31,питание,NOUN,O
599,Sentence: 31,растений,NOUN,O
600,Sentence: 31,",",PUNCT,O
601,Sentence: 31,температура,NOUN,O
602,Sentence: 31,.,PUNCT,O
603,Sentence: 32,Теперь,ADV,O
604,Sentence: 32,нет,VERB,O
605,Sentence: 32,необходимости,NOUN,O
606,Sentence: 32,обходить,VERB,O
607,Sentence: 32,поля,NOUN,O
608,Sentence: 32,",",PUNCT,O
609,Sentence: 32,чтобы,SCONJ,O
610,Sentence: 32,контролировать,VERB,O
611,Sentence: 32,урожай,NOUN,O
612,Sentence: 32,",",PUNCT,O
613,Sentence: 32,работу,NOUN,O
614,Sentence: 32,отныне,ADV,O
615,Sentence: 32,могут,VERB,O
616,Sentence: 32,выполнить,VERB,O
617,Sentence: 32,гаджеты,NOUN,O
618,Sentence: 32,.,PUNCT,O
619,Sentence: 33,Так,ADV,O
620,Sentence: 33,",",PUNCT,O
621,Sentence: 33,например,ADV,O
622,Sentence: 33,",",PUNCT,O
623,Sentence: 33,небольшая,ADJ,O
624,Sentence: 33,страна,NOUN,O
625,Sentence: 33,Нидерланды,PROPN,O
626,Sentence: 33,активно,ADV,O
627,Sentence: 33,применяют,VERB,O
628,Sentence: 33,технологию,NOUN,O
629,Sentence: 33,IoT,PROPN,O
630,Sentence: 33,",",PUNCT,O
631,Sentence: 33,и,CCONJ,O
632,Sentence: 33,на,ADP,O
633,Sentence: 33,данный,ADJ,O
634,Sentence: 33,момент,NOUN,O
635,Sentence: 33,является,VERB,O
636,Sentence: 33,одной,NUM,O
637,Sentence: 33,страной,NOUN,O
638,Sentence: 33,из,ADP,O
639,Sentence: 33,мировых,ADJ,O
640,Sentence: 33,лидеров,NOUN,O
641,Sentence: 33,по,ADP,O
642,Sentence: 33,выращиванию,NOUN,O
643,Sentence: 33,продуктов,NOUN,O
644,Sentence: 33,питания,NOUN,O
645,Sentence: 33,",",PUNCT,O
646,Sentence: 33,это,PRON,O
647,Sentence: 33,стало,VERB,O
648,Sentence: 33,возможным,ADJ,O
649,Sentence: 33,благодаря,ADP,O
650,Sentence: 33,применению,NOUN,O
651,Sentence: 33,«,PUNCT,O
652,Sentence: 33,Интернет,NOUN,O
653,Sentence: 33,вещей,NOUN,O
654,Sentence: 33,»,PUNCT,O
655,Sentence: 33,.,PUNCT,O
656,Sentence: 34,Сектор,NOUN,O
657,Sentence: 34,логистики,NOUN,O
658,Sentence: 34,«,PUNCT,O
659,Sentence: 34,Интернет,NOUN,O
660,Sentence: 34,вещей,NOUN,O
661,Sentence: 34,»,PUNCT,O
662,Sentence: 34,упростили,VERB,O
663,Sentence: 34,доставку,NOUN,O
664,Sentence: 34,товаров,NOUN,O
665,Sentence: 34,с,ADP,O
666,Sentence: 34,производства,NOUN,O
667,Sentence: 34,или,CCONJ,O
668,Sentence: 34,магазинов,NOUN,O
669,Sentence: 34,к,ADP,O
670,Sentence: 34,покупателю,NOUN,O
671,Sentence: 34,благодаря,ADP,O
672,Sentence: 34,отслеживанию,NOUN,O
673,Sentence: 34,посылки,NOUN,O
674,Sentence: 34,.,PUNCT,O
675,Sentence: 35,На,ADP,O
676,Sentence: 35,данный,ADJ,O
677,Sentence: 35,момент,NOUN,O
678,Sentence: 35,в,ADP,O
679,Sentence: 35,логистических,ADJ,O
680,Sentence: 35,компаниях,NOUN,O
681,Sentence: 35,активно,ADV,O
682,Sentence: 35,применяется,VERB,O
683,Sentence: 35,отслеживание,NOUN,O
684,Sentence: 35,грузовых,ADJ,O
685,Sentence: 35,автомобилей,NOUN,O
686,Sentence: 35,по,ADP,O
